,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-03-05 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 03:00:00,2522.0,0.0,,,,,2522.0,0.0
2022-03-05 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 03:30:00,2548.0,0.0,,,,,2548.0,0.0
2022-03-05 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 04:00:00,2580.0,0.0,,,,,2580.0,0.0
2022-03-05 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 04:30:00,2598.0,0.0,,,,,2598.0,0.0
2022-03-05 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 05:00:00,2588.0,0.0,,,,,2588.0,0.0
2022-03-05 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 05:30:00,2691.0,0.0,,,,,2691.0,0.0
2022-03-05 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 06:00:00,2720.0,0.0,,,,,2720.0,0.0
2022-03-05 06:30:00+09:00,1020.0,970.0,970.0,900.0,2022-03-05 06:30:00,871.0,809.0,,,,,871.0,3860.0
2022-03-05 07:00:00+09:00,4160.0,3870.0,3880.0,3640.0,2022-03-05 07:00:00,10867.0,4122.0,,,,,10867.0,15550.0
2022-03-05 07:30:00+09:00,7780.0,7170.0,7170.0,6860.0,2022-03-05 07:30:00,54803.0,0.0,,,,,54803.0,28980.0
2022-03-05 08:00:00+09:00,12570.0,11480.0,11450.0,10970.0,2022-03-05 08:00:00,24916.0,0.0,,,,,24916.0,46470.0
2022-03-05 08:30:00+09:00,17020.0,15490.0,15500.0,14880.0,2022-03-05 08:30:00,5859.0,338.0,,,,,5859.0,62890.0
2022-03-05 09:00:00+09:00,21070.0,19190.0,19070.0,18020.0,2022-03-05 09:00:00,0.0,22895.0,,,,,0.0,77350.0
2022-03-05 09:30:00+09:00,24820.0,22610.0,22480.0,20980.0,2022-03-05 09:30:00,0.0,31045.0,,,,,0.0,90890.0
2022-03-05 10:00:00+09:00,27500.0,25020.0,24690.0,23260.0,2022-03-05 10:00:00,0.0,47251.0,,,,,0.0,100470.0
2022-03-05 10:30:00+09:00,19740.0,17670.0,17260.0,16560.0,2022-03-05 10:30:00,853.0,21065.0,,,,,853.0,71230.0
2022-03-05 11:00:00+09:00,23560.0,21380.0,20800.0,20500.0,2022-03-05 11:00:00,200.0,36427.0,,,,,200.0,86240.0
2022-03-05 11:30:00+09:00,30260.0,27320.0,26620.0,25100.0,2022-03-05 11:30:00,0.0,59985.0,,,,,0.0,109300.0
2022-03-05 12:00:00+09:00,30870.0,27960.0,27620.0,26000.0,2022-03-05 12:00:00,0.0,64303.0,,,,,0.0,112450.0
2022-03-05 12:30:00+09:00,19830.0,17900.0,17700.0,16960.0,2022-03-05 12:30:00,2366.0,30296.0,,,,,2366.0,72390.0
2022-03-05 13:00:00+09:00,12350.0,11230.0,11070.0,10400.0,2022-03-05 13:00:00,3662.0,5152.0,,,,,3662.0,45050.0
2022-03-05 13:30:00+09:00,18890.0,17250.0,17160.0,16450.0,2022-03-05 13:30:00,867.0,25451.0,,,,,867.0,69750.0
2022-03-05 14:00:00+09:00,9200.0,8400.0,8370.0,8070.0,2022-03-05 14:00:00,19928.0,7528.0,,,,,19928.0,34040.0
2022-03-05 14:30:00+09:00,9370.0,8520.0,8450.0,8040.0,2022-03-05 14:30:00,14535.0,1488.0,,,,,14535.0,34380.0
2022-03-05 15:00:00+09:00,8110.0,7350.0,7310.0,7020.0,2022-03-05 15:00:00,17180.0,0.0,,,,,17180.0,29790.0
2022-03-05 15:30:00+09:00,4950.0,4510.0,4480.0,4280.0,2022-03-05 15:30:00,28426.0,0.0,,,,,28426.0,18220.0
2022-03-05 16:00:00+09:00,4180.0,3830.0,3800.0,3600.0,2022-03-05 16:00:00,34691.0,0.0,,,,,34691.0,15410.0
2022-03-05 16:30:00+09:00,2860.0,2610.0,2600.0,2410.0,2022-03-05 16:30:00,42580.0,0.0,,,,,42580.0,10480.0
2022-03-05 17:00:00+09:00,1280.0,1180.0,1180.0,1120.0,2022-03-05 17:00:00,43954.0,0.0,,,,,43954.0,4760.0
2022-03-05 17:30:00+09:00,0.0,10.0,10.0,0.0,2022-03-05 17:30:00,51729.0,0.0,,,,,51729.0,20.0
2022-03-05 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 18:00:00,52904.0,0.0,,,,,52904.0,0.0
2022-03-05 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 18:30:00,30603.0,0.0,,,,,30603.0,0.0
2022-03-05 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 19:00:00,7951.0,0.0,,,,,7951.0,0.0
2022-03-05 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 19:30:00,2366.0,0.0,,,,,2366.0,0.0
2022-03-05 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 20:00:00,2375.0,0.0,,,,,2375.0,0.0
2022-03-05 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 20:30:00,2584.0,0.0,,,,,2584.0,0.0
2022-03-05 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 21:00:00,2748.0,0.0,,,,,2748.0,0.0
2022-03-05 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 21:30:00,2501.0,0.0,,,,,2501.0,0.0
2022-03-05 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 22:00:00,2555.0,0.0,,,,,2555.0,0.0
2022-03-05 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 22:30:00,2620.0,0.0,,,,,2620.0,0.0
2022-03-05 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 23:00:00,2460.0,0.0,,,,,2460.0,0.0
2022-03-05 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-05 23:30:00,2594.0,0.0,,,,,2594.0,0.0
2022-03-06 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 00:00:00,2508.0,0.0,,,,,2508.0,0.0
2022-03-06 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 00:30:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-06 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 01:00:00,2596.0,0.0,,,,,2596.0,0.0
2022-03-06 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 01:30:00,2600.0,0.0,,,,,2600.0,0.0
2022-03-06 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 02:00:00,2570.0,0.0,,,,,2570.0,0.0
2022-03-06 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 02:30:00,2619.0,0.0,,,,,2619.0,0.0
2022-03-06 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 03:00:00,2492.0,0.0,,,,,2492.0,0.0
2022-03-06 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 03:30:00,2593.0,0.0,,,,,2593.0,0.0
2022-03-06 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 04:00:00,2581.0,0.0,,,,,2581.0,0.0
2022-03-06 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 04:30:00,2646.0,0.0,,,,,2646.0,0.0
2022-03-06 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 05:00:00,2694.0,0.0,,,,,2694.0,0.0
2022-03-06 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 05:30:00,2610.0,0.0,,,,,2610.0,0.0
2022-03-06 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 06:00:00,2763.0,0.0,,,,,2763.0,0.0
2022-03-06 06:30:00+09:00,240.0,220.0,210.0,190.0,2022-03-06 06:30:00,4406.0,46.0,,,,,4406.0,860.0
2022-03-06 07:00:00+09:00,1500.0,1400.0,1400.0,1330.0,2022-03-06 07:00:00,28951.0,0.0,,,,,28951.0,5630.0
2022-03-06 07:30:00+09:00,7530.0,6920.0,6900.0,6580.0,2022-03-06 07:30:00,10581.0,3682.0,,,,,10581.0,27930.0
2022-03-06 08:00:00+09:00,6870.0,6270.0,6190.0,5880.0,2022-03-06 08:00:00,16380.0,3138.0,,,,,16380.0,25210.0
2022-03-06 08:30:00+09:00,8440.0,7740.0,7740.0,7290.0,2022-03-06 08:30:00,33889.0,1530.0,,,,,33889.0,31210.0
2022-03-06 09:00:00+09:00,25760.0,23550.0,23300.0,22450.0,2022-03-06 09:00:00,79.0,30268.0,,,,,79.0,95060.0
2022-03-06 09:30:00+09:00,12550.0,11490.0,11240.0,10870.0,2022-03-06 09:30:00,26673.0,11525.0,,,,,26673.0,46150.0
2022-03-06 10:00:00+09:00,17830.0,16240.0,16200.0,15580.0,2022-03-06 10:00:00,13798.0,17883.0,,,,,13798.0,65850.0
2022-03-06 10:30:00+09:00,20900.0,19000.0,18510.0,17750.0,2022-03-06 10:30:00,9769.0,20537.0,,,,,9769.0,76160.0
2022-03-06 11:00:00+09:00,19620.0,17670.0,17520.0,16700.0,2022-03-06 11:00:00,17666.0,24010.0,,,,,17666.0,71510.0
2022-03-06 11:30:00+09:00,30850.0,27870.0,27490.0,26830.0,2022-03-06 11:30:00,225.0,50759.0,,,,,225.0,113040.0
2022-03-06 12:00:00+09:00,25530.0,22900.0,22450.0,21420.0,2022-03-06 12:00:00,6984.0,35352.0,,,,,6984.0,92300.0
2022-03-06 12:30:00+09:00,22970.0,20690.0,19860.0,19320.0,2022-03-06 12:30:00,6859.0,28462.0,,,,,6859.0,82840.0
2022-03-06 13:00:00+09:00,22180.0,19850.0,19080.0,18650.0,2022-03-06 13:00:00,8141.0,25506.0,,,,,8141.0,79760.0
2022-03-06 13:30:00+09:00,18730.0,17090.0,16800.0,16290.0,2022-03-06 13:30:00,16767.0,23407.0,,,,,16767.0,68910.0
2022-03-06 14:00:00+09:00,13010.0,11740.0,11610.0,11010.0,2022-03-06 14:00:00,23840.0,9412.0,,,,,23840.0,47370.0
2022-03-06 14:30:00+09:00,7970.0,7260.0,7130.0,6830.0,2022-03-06 14:30:00,35908.0,0.0,,,,,35908.0,29190.0
2022-03-06 15:00:00+09:00,5960.0,5450.0,5400.0,5130.0,2022-03-06 15:00:00,43625.0,0.0,,,,,43625.0,21940.0
2022-03-06 15:30:00+09:00,12840.0,11770.0,11700.0,11170.0,2022-03-06 15:30:00,23744.0,3860.0,,,,,23744.0,47480.0
2022-03-06 16:00:00+09:00,6370.0,5860.0,5790.0,5570.0,2022-03-06 16:00:00,39900.0,179.0,,,,,39900.0,23590.0
2022-03-06 16:30:00+09:00,4700.0,4310.0,4260.0,4090.0,2022-03-06 16:30:00,48714.0,0.0,,,,,48714.0,17360.0
2022-03-06 17:00:00+09:00,1730.0,1600.0,1600.0,1500.0,2022-03-06 17:00:00,60004.0,0.0,,,,,60004.0,6430.0
2022-03-06 17:30:00+09:00,10.0,10.0,10.0,10.0,2022-03-06 17:30:00,66050.0,0.0,,,,,66050.0,40.0
2022-03-06 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 18:00:00,67639.0,0.0,,,,,67639.0,0.0
2022-03-06 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 18:30:00,32121.0,0.0,,,,,32121.0,0.0
2022-03-06 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 19:00:00,8109.0,0.0,,,,,8109.0,0.0
2022-03-06 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 19:30:00,2607.0,0.0,,,,,2607.0,0.0
2022-03-06 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 20:00:00,2657.0,0.0,,,,,2657.0,0.0
2022-03-06 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 20:30:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-06 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 21:00:00,2574.0,0.0,,,,,2574.0,0.0
2022-03-06 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 21:30:00,2567.0,0.0,,,,,2567.0,0.0
2022-03-06 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 22:00:00,2540.0,0.0,,,,,2540.0,0.0
2022-03-06 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 22:30:00,2539.0,0.0,,,,,2539.0,0.0
2022-03-06 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 23:00:00,2494.0,0.0,,,,,2494.0,0.0
2022-03-06 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-06 23:30:00,2505.0,0.0,,,,,2505.0,0.0
2022-03-07 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 00:00:00,2577.0,0.0,,,,,2577.0,0.0
2022-03-07 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 00:30:00,2584.0,0.0,,,,,2584.0,0.0
2022-03-07 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 01:00:00,2551.0,0.0,,,,,2551.0,0.0
2022-03-07 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 01:30:00,2562.0,0.0,,,,,2562.0,0.0
2022-03-07 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 02:00:00,2487.0,0.0,,,,,2487.0,0.0
2022-03-07 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 02:30:00,2600.0,0.0,,,,,2600.0,0.0
2022-03-07 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 03:00:00,2470.0,0.0,,,,,2470.0,0.0
2022-03-07 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 03:30:00,2622.0,0.0,,,,,2622.0,0.0
2022-03-07 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 04:00:00,2560.0,0.0,,,,,2560.0,0.0
2022-03-07 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 04:30:00,2605.0,0.0,,,,,2605.0,0.0
2022-03-07 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 05:00:00,2609.0,0.0,,,,,2609.0,0.0
2022-03-07 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 05:30:00,2687.0,0.0,,,,,2687.0,0.0
2022-03-07 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 06:00:00,2710.0,0.0,,,,,2710.0,0.0
2022-03-07 06:30:00+09:00,1180.0,1130.0,1110.0,1010.0,2022-03-07 06:30:00,306.0,1798.0,,,,,306.0,4430.0
2022-03-07 07:00:00+09:00,4570.0,4380.0,4350.0,4150.0,2022-03-07 07:00:00,0.0,14292.0,,,,,0.0,17450.0
2022-03-07 07:30:00+09:00,9160.0,8510.0,8360.0,7970.0,2022-03-07 07:30:00,3275.0,21303.0,,,,,3275.0,34000.0
2022-03-07 08:00:00+09:00,12890.0,11810.0,11700.0,11120.0,2022-03-07 08:00:00,7387.0,3288.0,,,,,7387.0,47520.0
2022-03-07 08:30:00+09:00,19440.0,17840.0,17760.0,16960.0,2022-03-07 08:30:00,6119.0,1226.0,,,,,6119.0,72000.0
2022-03-07 09:00:00+09:00,23400.0,21510.0,21280.0,20680.0,2022-03-07 09:00:00,476.0,11141.0,,,,,476.0,86870.0
2022-03-07 09:30:00+09:00,21900.0,20090.0,20110.0,19440.0,2022-03-07 09:30:00,6915.0,15430.0,,,,,6915.0,81540.0
2022-03-07 10:00:00+09:00,27060.0,24760.0,24180.0,23310.0,2022-03-07 10:00:00,2626.0,29509.0,,,,,2626.0,99310.0
2022-03-07 10:30:00+09:00,21310.0,19340.0,19060.0,18870.0,2022-03-07 10:30:00,7147.0,20463.0,,,,,7147.0,78580.0
2022-03-07 11:00:00+09:00,21650.0,19800.0,19300.0,19150.0,2022-03-07 11:00:00,6621.0,19963.0,,,,,6621.0,79900.0
2022-03-07 11:30:00+09:00,23620.0,21290.0,20590.0,20170.0,2022-03-07 11:30:00,4048.0,26820.0,,,,,4048.0,85670.0
2022-03-07 12:00:00+09:00,27060.0,24750.0,24620.0,23840.0,2022-03-07 12:00:00,625.0,39309.0,,,,,625.0,100270.0
2022-03-07 12:30:00+09:00,27530.0,25240.0,24670.0,23600.0,2022-03-07 12:30:00,0.0,37943.0,,,,,0.0,101040.0
2022-03-07 13:00:00+09:00,31270.0,28430.0,28090.0,27360.0,2022-03-07 13:00:00,0.0,54799.0,,,,,0.0,115150.0
2022-03-07 13:30:00+09:00,23130.0,21190.0,21000.0,20570.0,2022-03-07 13:30:00,0.0,25292.0,,,,,0.0,85890.0
2022-03-07 14:00:00+09:00,20110.0,18440.0,18260.0,17560.0,2022-03-07 14:00:00,0.0,18770.0,,,,,0.0,74370.0
2022-03-07 14:30:00+09:00,14200.0,13040.0,12980.0,12730.0,2022-03-07 14:30:00,6929.0,282.0,,,,,6929.0,52950.0
2022-03-07 15:00:00+09:00,11270.0,10360.0,10310.0,9910.0,2022-03-07 15:00:00,20499.0,0.0,,,,,20499.0,41850.0
2022-03-07 15:30:00+09:00,8960.0,8250.0,8150.0,7590.0,2022-03-07 15:30:00,33627.0,0.0,,,,,33627.0,32950.0
2022-03-07 16:00:00+09:00,7060.0,6520.0,6470.0,6340.0,2022-03-07 16:00:00,37987.0,0.0,,,,,37987.0,26390.0
2022-03-07 16:30:00+09:00,4850.0,4480.0,4440.0,4270.0,2022-03-07 16:30:00,47698.0,0.0,,,,,47698.0,18040.0
2022-03-07 17:00:00+09:00,1570.0,1470.0,1470.0,1410.0,2022-03-07 17:00:00,61832.0,0.0,,,,,61832.0,5920.0
2022-03-07 17:30:00+09:00,80.0,70.0,70.0,60.0,2022-03-07 17:30:00,67306.0,0.0,,,,,67306.0,280.0
2022-03-07 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 18:00:00,70425.0,0.0,,,,,70425.0,0.0
2022-03-07 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 18:30:00,51898.0,0.0,,,,,51898.0,0.0
2022-03-07 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 19:00:00,9572.0,0.0,,,,,9572.0,0.0
2022-03-07 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 19:30:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-07 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 20:00:00,2500.0,0.0,,,,,2500.0,0.0
2022-03-07 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 20:30:00,2514.0,0.0,,,,,2514.0,0.0
2022-03-07 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 21:00:00,2726.0,0.0,,,,,2726.0,0.0
2022-03-07 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 21:30:00,2600.0,0.0,,,,,2600.0,0.0
2022-03-07 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 22:00:00,2612.0,0.0,,,,,2612.0,0.0
2022-03-07 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 22:30:00,2529.0,0.0,,,,,2529.0,0.0
2022-03-07 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 23:00:00,2461.0,0.0,,,,,2461.0,0.0
2022-03-07 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-07 23:30:00,2549.0,0.0,,,,,2549.0,0.0
2022-03-08 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 00:00:00,2512.0,0.0,,,,,2512.0,0.0
2022-03-08 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 00:30:00,2640.0,0.0,,,,,2640.0,0.0
2022-03-08 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 01:00:00,2619.0,0.0,,,,,2619.0,0.0
2022-03-08 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 01:30:00,2557.0,0.0,,,,,2557.0,0.0
2022-03-08 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 02:00:00,2472.0,0.0,,,,,2472.0,0.0
2022-03-08 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 02:30:00,2669.0,0.0,,,,,2669.0,0.0
2022-03-08 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 03:00:00,2484.0,0.0,,,,,2484.0,0.0
2022-03-08 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 03:30:00,2544.0,0.0,,,,,2544.0,0.0
2022-03-08 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 04:00:00,2561.0,0.0,,,,,2561.0,0.0
2022-03-08 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 04:30:00,2556.0,0.0,,,,,2556.0,0.0
2022-03-08 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 05:00:00,2696.0,0.0,,,,,2696.0,0.0
2022-03-08 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 05:30:00,2604.0,0.0,,,,,2604.0,0.0
2022-03-08 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 06:00:00,2804.0,0.0,,,,,2804.0,0.0
2022-03-08 06:30:00+09:00,1490.0,1500.0,1490.0,1380.0,2022-03-08 06:30:00,244.0,3124.0,,,,,244.0,5860.0
2022-03-08 07:00:00+09:00,5270.0,5130.0,5020.0,4570.0,2022-03-08 07:00:00,0.0,11980.0,,,,,0.0,19990.0
2022-03-08 07:30:00+09:00,9310.0,8650.0,8620.0,8450.0,2022-03-08 07:30:00,52668.0,59.0,,,,,52668.0,35030.0
2022-03-08 08:00:00+09:00,13980.0,12830.0,12840.0,12540.0,2022-03-08 08:00:00,19099.0,0.0,,,,,19099.0,52190.0
2022-03-08 08:30:00+09:00,18360.0,16910.0,16730.0,15830.0,2022-03-08 08:30:00,9544.0,0.0,,,,,9544.0,67830.0
2022-03-08 09:00:00+09:00,22400.0,20530.0,20420.0,20070.0,2022-03-08 09:00:00,942.0,4702.0,,,,,942.0,83420.0
2022-03-08 09:30:00+09:00,25790.0,23640.0,23160.0,21770.0,2022-03-08 09:30:00,119.0,19284.0,,,,,119.0,94360.0
2022-03-08 10:00:00+09:00,27550.0,25240.0,24830.0,23880.0,2022-03-08 10:00:00,71.0,36657.0,,,,,71.0,101500.0
2022-03-08 10:30:00+09:00,30200.0,27590.0,27240.0,26380.0,2022-03-08 10:30:00,0.0,47676.0,,,,,0.0,111410.0
2022-03-08 11:00:00+09:00,31140.0,28400.0,27560.0,24230.0,2022-03-08 11:00:00,0.0,50902.0,,,,,0.0,111330.0
2022-03-08 11:30:00+09:00,31810.0,28900.0,28640.0,27610.0,2022-03-08 11:30:00,0.0,56124.0,,,,,0.0,116960.0
2022-03-08 12:00:00+09:00,31540.0,28640.0,28430.0,27510.0,2022-03-08 12:00:00,0.0,59442.0,,,,,0.0,116120.0
2022-03-08 12:30:00+09:00,31750.0,28910.0,28590.0,26820.0,2022-03-08 12:30:00,0.0,59371.0,,,,,0.0,116070.0
2022-03-08 13:00:00+09:00,30110.0,27520.0,27270.0,26220.0,2022-03-08 13:00:00,0.0,54895.0,,,,,0.0,111120.0
2022-03-08 13:30:00+09:00,29370.0,26890.0,26640.0,25250.0,2022-03-08 13:30:00,0.0,53449.0,,,,,0.0,108150.0
2022-03-08 14:00:00+09:00,27500.0,25220.0,24900.0,24020.0,2022-03-08 14:00:00,0.0,47303.0,,,,,0.0,101640.0
2022-03-08 14:30:00+09:00,23820.0,21870.0,21670.0,21260.0,2022-03-08 14:30:00,0.0,28821.0,,,,,0.0,88620.0
2022-03-08 15:00:00+09:00,19500.0,17940.0,17770.0,17340.0,2022-03-08 15:00:00,0.0,18927.0,,,,,0.0,72550.0
2022-03-08 15:30:00+09:00,14950.0,13790.0,13680.0,13260.0,2022-03-08 15:30:00,3825.0,1793.0,,,,,3825.0,55680.0
2022-03-08 16:00:00+09:00,10290.0,9500.0,9410.0,9220.0,2022-03-08 16:00:00,18143.0,0.0,,,,,18143.0,38420.0
2022-03-08 16:30:00+09:00,5770.0,5300.0,5230.0,5070.0,2022-03-08 16:30:00,34790.0,0.0,,,,,34790.0,21370.0
2022-03-08 17:00:00+09:00,1240.0,1170.0,1150.0,1090.0,2022-03-08 17:00:00,54901.0,0.0,,,,,54901.0,4650.0
2022-03-08 17:30:00+09:00,130.0,120.0,120.0,120.0,2022-03-08 17:30:00,65048.0,0.0,,,,,65048.0,490.0
2022-03-08 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 18:00:00,66109.0,0.0,,,,,66109.0,0.0
2022-03-08 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 18:30:00,67777.0,0.0,,,,,67777.0,0.0
2022-03-08 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 19:00:00,19486.0,0.0,,,,,19486.0,0.0
2022-03-08 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 19:30:00,2436.0,0.0,,,,,2436.0,0.0
2022-03-08 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 20:00:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-08 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 20:30:00,2625.0,0.0,,,,,2625.0,0.0
2022-03-08 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 21:00:00,2539.0,0.0,,,,,2539.0,0.0
2022-03-08 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 21:30:00,2552.0,0.0,,,,,2552.0,0.0
2022-03-08 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 22:00:00,2623.0,0.0,,,,,2623.0,0.0
2022-03-08 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 22:30:00,2481.0,0.0,,,,,2481.0,0.0
2022-03-08 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 23:00:00,2464.0,0.0,,,,,2464.0,0.0
2022-03-08 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-08 23:30:00,2538.0,0.0,,,,,2538.0,0.0
2022-03-09 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 00:00:00,2557.0,0.0,,,,,2557.0,0.0
2022-03-09 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 00:30:00,2581.0,0.0,,,,,2581.0,0.0
2022-03-09 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 01:00:00,2733.0,0.0,,,,,2733.0,0.0
2022-03-09 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 01:30:00,2731.0,0.0,,,,,2731.0,0.0
2022-03-09 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 02:00:00,2594.0,0.0,,,,,2594.0,0.0
2022-03-09 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 02:30:00,2676.0,0.0,,,,,2676.0,0.0
2022-03-09 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 03:00:00,2629.0,0.0,,,,,2629.0,0.0
2022-03-09 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 03:30:00,2579.0,0.0,,,,,2579.0,0.0
2022-03-09 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 04:00:00,2495.0,0.0,,,,,2495.0,0.0
2022-03-09 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 04:30:00,2604.0,0.0,,,,,2604.0,0.0
2022-03-09 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 05:00:00,2644.0,0.0,,,,,2644.0,0.0
2022-03-09 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-09 05:30:00,2662.0,0.0,,,,,2662.0,0.0
